Statistic Label,Census Year,Local Electoral Area,Age,Sex,UNIT,VALUE
Population,2022,"Galway City East, Galway City",Age 85 and over,Both Sexes,Number,324
Population,2022,"Galway City East, Galway City",Total,Males,Number,13843
Population,2022,"Galway City East, Galway City",Total,Females,Number,14248
Population,2022,"Galway City East, Galway City",Total,Both Sexes,Number,28091
Population,2022,"Listowel, Kerry",Age 0,Males,Number,142
Population,2022,"Listowel, Kerry",Age 0,Females,Number,149
Population,2022,"Listowel, Kerry",Age 0,Both Sexes,Number,291
Population,2022,"Listowel, Kerry",Age 1,Males,Number,140
Population,2022,"Listowel, Kerry",Age 1,Females,Number,154
Population,2022,"Listowel, Kerry",Age 1,Both Sexes,Number,294
Population,2022,"Listowel, Kerry",Age 2,Males,Number,153
Population,2022,"Listowel, Kerry",Age 2,Females,Number,137
Population,2022,"Listowel, Kerry",Age 2,Both Sexes,Number,290
Population,2022,"Listowel, Kerry",Age 3,Males,Number,139
Population,2022,"Listowel, Kerry",Age 3,Females,Number,141
Population,2022,"Listowel, Kerry",Age 3,Both Sexes,Number,280
Population,2022,"Listowel, Kerry",Age 4,Males,Number,153
Population,2022,"Listowel, Kerry",Age 4,Females,Number,152
Population,2022,"Listowel, Kerry",Age 4,Both Sexes,Number,305
Population,2022,"Listowel, Kerry",Age 5,Males,Number,184
Population,2022,"Listowel, Kerry",Age 5,Females,Number,162
Population,2022,"Listowel, Kerry",Age 5,Both Sexes,Number,346
Population,2022,"Listowel, Kerry",Age 6,Males,Number,174
Population,2022,"Listowel, Kerry",Age 6,Females,Number,167
Population,2022,"Listowel, Kerry",Age 6,Both Sexes,Number,341
Population,2022,"Listowel, Kerry",Age 7,Males,Number,185
Population,2022,"Listowel, Kerry",Age 7,Females,Number,165
Population,2022,"Listowel, Kerry",Age 7,Both Sexes,Number,350
Population,2022,"Listowel, Kerry",Age 8,Males,Number,188
Population,2022,"Listowel, Kerry",Age 8,Females,Number,185
Population,2022,"Listowel, Kerry",Age 8,Both Sexes,Number,373
Population,2022,"Listowel, Kerry",Age 9,Males,Number,189
Population,2022,"Listowel, Kerry",Age 9,Females,Number,191
Population,2022,"Listowel, Kerry",Age 9,Both Sexes,Number,380
Population,2022,"Listowel, Kerry",Age 10,Males,Number,224
Population,2022,"Listowel, Kerry",Age 10,Females,Number,184
Population,2022,"Listowel, Kerry",Age 10,Both Sexes,Number,408
Population,2022,"Listowel, Kerry",Age 11,Males,Number,194
Population,2022,"Listowel, Kerry",Age 11,Females,Number,249
Population,2022,"Listowel, Kerry",Age 11,Both Sexes,Number,443
Population,2022,"Listowel, Kerry",Age 12,Males,Number,219
Population,2022,"Listowel, Kerry",Age 12,Females,Number,213
Population,2022,"Listowel, Kerry",Age 12,Both Sexes,Number,432
Population,2022,"Listowel, Kerry",Age 13,Males,Number,214
Population,2022,"Listowel, Kerry",Age 13,Females,Number,206
Population,2022,"Listowel, Kerry",Age 13,Both Sexes,Number,420
Population,2022,"Listowel, Kerry",Age 14,Males,Number,212
Population,2022,"Listowel, Kerry",Age 14,Females,Number,222
Population,2022,"Listowel, Kerry",Age 14,Both Sexes,Number,434
Population,2022,"Listowel, Kerry",Age 15,Males,Number,195
Population,2022,"Listowel, Kerry",Age 15,Females,Number,181
Population,2022,"Listowel, Kerry",Age 15,Both Sexes,Number,376
Population,2022,"Listowel, Kerry",Age 16,Males,Number,192
Population,2022,"Listowel, Kerry",Age 16,Females,Number,184
Population,2022,"Listowel, Kerry",Age 16,Both Sexes,Number,376
Population,2022,"Listowel, Kerry",Age 17,Males,Number,201
Population,2022,"Listowel, Kerry",Age 17,Females,Number,195
Population,2022,"Listowel, Kerry",Age 17,Both Sexes,Number,396
Population,2022,"Listowel, Kerry",Age 18,Males,Number,189
Population,2022,"Listowel, Kerry",Age 18,Females,Number,175
Population,2022,"Listowel, Kerry",Age 18,Both Sexes,Number,364
Population,2022,"Listowel, Kerry",Age 19,Males,Number,141
Population,2022,"Listowel, Kerry",Age 19,Females,Number,129
Population,2022,"Listowel, Kerry",Age 19,Both Sexes,Number,270
Population,2022,"Listowel, Kerry",Age 20-24,Males,Number,663
Population,2022,"Listowel, Kerry",Age 20-24,Females,Number,611
Population,2022,"Listowel, Kerry",Age 20-24,Both Sexes,Number,1274
Population,2022,"Listowel, Kerry",Age 25-29,Males,Number,584
Population,2022,"Listowel, Kerry",Age 25-29,Females,Number,583
Population,2022,"Listowel, Kerry",Age 25-29,Both Sexes,Number,1167
Population,2022,"Listowel, Kerry",Age 30-34,Males,Number,647
Population,2022,"Listowel, Kerry",Age 30-34,Females,Number,703
Population,2022,"Listowel, Kerry",Age 30-34,Both Sexes,Number,1350
Population,2022,"Listowel, Kerry",Age 35-39,Males,Number,865
Population,2022,"Listowel, Kerry",Age 35-39,Females,Number,996
Population,2022,"Listowel, Kerry",Age 35-39,Both Sexes,Number,1861
Population,2022,"Listowel, Kerry",Age 40-44,Males,Number,1069
Population,2022,"Listowel, Kerry",Age 40-44,Females,Number,1118
Population,2022,"Listowel, Kerry",Age 40-44,Both Sexes,Number,2187
Population,2022,"Listowel, Kerry",Age 45-49,Males,Number,1042
Population,2022,"Listowel, Kerry",Age 45-49,Females,Number,1025
Population,2022,"Listowel, Kerry",Age 45-49,Both Sexes,Number,2067
Population,2022,"Listowel, Kerry",Age 50-54,Males,Number,1068
Population,2022,"Listowel, Kerry",Age 50-54,Females,Number,983
Population,2022,"Listowel, Kerry",Age 50-54,Both Sexes,Number,2051
Population,2022,"Listowel, Kerry",Age 55-59,Males,Number,984
Population,2022,"Listowel, Kerry",Age 55-59,Females,Number,988
Population,2022,"Listowel, Kerry",Age 55-59,Both Sexes,Number,1972
Population,2022,"Listowel, Kerry",Age 60-64,Males,Number,965
Population,2022,"Listowel, Kerry",Age 60-64,Females,Number,984
Population,2022,"Listowel, Kerry",Age 60-64,Both Sexes,Number,1949
Population,2022,"Listowel, Kerry",Age 65-69,Males,Number,961
Population,2022,"Listowel, Kerry",Age 65-69,Females,Number,911
Population,2022,"Listowel, Kerry",Age 65-69,Both Sexes,Number,1872
Population,2022,"Listowel, Kerry",Age 70-74,Males,Number,874
Population,2022,"Listowel, Kerry",Age 70-74,Females,Number,796
Population,2022,"Listowel, Kerry",Age 70-74,Both Sexes,Number,1670
Population,2022,"Listowel, Kerry",Age 75-79,Males,Number,641
Population,2022,"Listowel, Kerry",Age 75-79,Females,Number,646
Population,2022,"Listowel, Kerry",Age 75-79,Both Sexes,Number,1287
Population,2022,"Listowel, Kerry",Age 80-84,Males,Number,346
Population,2022,"Listowel, Kerry",Age 80-84,Females,Number,426
Population,2022,"Listowel, Kerry",Age 80-84,Both Sexes,Number,772
Population,2022,"Listowel, Kerry",Age 85 and over,Males,Number,242
Population,2022,"Listowel, Kerry",Age 85 and over,Females,Number,395
Population,2022,"Listowel, Kerry",Age 85 and over,Both Sexes,Number,637
Population,2022,"Listowel, Kerry",Total,Males,Number,14579
Population,2022,"Listowel, Kerry",Total,Females,Number,14706
Population,2022,"Listowel, Kerry",Total,Both Sexes,Number,29285
Population,2022,"Castleisland, Kerry",Age 0,Males,Number,104
Population,2022,"Castleisland, Kerry",Age 0,Females,Number,85
Population,2022,"Castleisland, Kerry",Age 0,Both Sexes,Number,189
Population,2022,"Castleisland, Kerry",Age 1,Males,Number,105
Population,2022,"Castleisland, Kerry",Age 1,Females,Number,85
Population,2022,"Castleisland, Kerry",Age 1,Both Sexes,Number,190
Population,2022,"Castleisland, Kerry",Age 2,Males,Number,90
Population,2022,"Castleisland, Kerry",Age 2,Females,Number,93
Population,2022,"Castleisland, Kerry",Age 2,Both Sexes,Number,183
Population,2022,"Castleisland, Kerry",Age 3,Males,Number,106
Population,2022,"Castleisland, Kerry",Age 3,Females,Number,116
Population,2022,"Castleisland, Kerry",Age 3,Both Sexes,Number,222
Population,2022,"Castleisland, Kerry",Age 4,Males,Number,118
Population,2022,"Castleisland, Kerry",Age 4,Females,Number,99
Population,2022,"Castleisland, Kerry",Age 4,Both Sexes,Number,217
Population,2022,"Castleisland, Kerry",Age 5,Males,Number,88
Population,2022,"Castleisland, Kerry",Age 5,Females,Number,117
Population,2022,"Castleisland, Kerry",Age 5,Both Sexes,Number,205
Population,2022,"Castleisland, Kerry",Age 6,Males,Number,116
Population,2022,"Castleisland, Kerry",Age 6,Females,Number,121
Population,2022,"Castleisland, Kerry",Age 6,Both Sexes,Number,237
Population,2022,"Castleisland, Kerry",Age 7,Males,Number,123
Population,2022,"Castleisland, Kerry",Age 7,Females,Number,113
Population,2022,"Castleisland, Kerry",Age 7,Both Sexes,Number,236
Population,2022,"Castleisland, Kerry",Age 8,Males,Number,118
Population,2022,"Castleisland, Kerry",Age 8,Females,Number,111
Population,2022,"Castleisland, Kerry",Age 8,Both Sexes,Number,229
Population,2022,"Castleisland, Kerry",Age 9,Males,Number,120
Population,2022,"Castleisland, Kerry",Age 9,Females,Number,112
Population,2022,"Castleisland, Kerry",Age 9,Both Sexes,Number,232
Population,2022,"Castleisland, Kerry",Age 10,Males,Number,129
Population,2022,"Castleisland, Kerry",Age 10,Females,Number,107
Population,2022,"Castleisland, Kerry",Age 10,Both Sexes,Number,236
Population,2022,"Castleisland, Kerry",Age 11,Males,Number,141
Population,2022,"Castleisland, Kerry",Age 11,Females,Number,128
Population,2022,"Castleisland, Kerry",Age 11,Both Sexes,Number,269
Population,2022,"Castleisland, Kerry",Age 12,Males,Number,140
Population,2022,"Castleisland, Kerry",Age 12,Females,Number,155
Population,2022,"Castleisland, Kerry",Age 12,Both Sexes,Number,295
Population,2022,"Castleisland, Kerry",Age 13,Males,Number,129
Population,2022,"Castleisland, Kerry",Age 13,Females,Number,130
Population,2022,"Castleisland, Kerry",Age 13,Both Sexes,Number,259
Population,2022,"Castleisland, Kerry",Age 14,Males,Number,140
Population,2022,"Castleisland, Kerry",Age 14,Females,Number,128
Population,2022,"Castleisland, Kerry",Age 14,Both Sexes,Number,268
Population,2022,"Castleisland, Kerry",Age 15,Males,Number,126
Population,2022,"Castleisland, Kerry",Age 15,Females,Number,133
Population,2022,"Castleisland, Kerry",Age 15,Both Sexes,Number,259
Population,2022,"Castleisland, Kerry",Age 16,Males,Number,94
Population,2022,"Castleisland, Kerry",Age 16,Females,Number,145
Population,2022,"Castleisland, Kerry",Age 16,Both Sexes,Number,239
Population,2022,"Castleisland, Kerry",Age 17,Males,Number,110
Population,2022,"Castleisland, Kerry",Age 17,Females,Number,137
Population,2022,"Castleisland, Kerry",Age 17,Both Sexes,Number,247
Population,2022,"Castleisland, Kerry",Age 18,Males,Number,115
Population,2022,"Castleisland, Kerry",Age 18,Females,Number,123
Population,2022,"Castleisland, Kerry",Age 18,Both Sexes,Number,238
Population,2022,"Castleisland, Kerry",Age 19,Males,Number,124
Population,2022,"Castleisland, Kerry",Age 19,Females,Number,87
Population,2022,"Castleisland, Kerry",Age 19,Both Sexes,Number,211
Population,2022,"Castleisland, Kerry",Age 20-24,Males,Number,452
Population,2022,"Castleisland, Kerry",Age 20-24,Females,Number,384
Population,2022,"Castleisland, Kerry",Age 20-24,Both Sexes,Number,836
Population,2022,"Castleisland, Kerry",Age 25-29,Males,Number,331
Population,2022,"Castleisland, Kerry",Age 25-29,Females,Number,343
Population,2022,"Castleisland, Kerry",Age 25-29,Both Sexes,Number,674
Population,2022,"Castleisland, Kerry",Age 30-34,Males,Number,446
Population,2022,"Castleisland, Kerry",Age 30-34,Females,Number,444
Population,2022,"Castleisland, Kerry",Age 30-34,Both Sexes,Number,890
Population,2022,"Castleisland, Kerry",Age 35-39,Males,Number,569
Population,2022,"Castleisland, Kerry",Age 35-39,Females,Number,674
Population,2022,"Castleisland, Kerry",Age 35-39,Both Sexes,Number,1243
Population,2022,"Castleisland, Kerry",Age 40-44,Males,Number,735
Population,2022,"Castleisland, Kerry",Age 40-44,Females,Number,730
Population,2022,"Castleisland, Kerry",Age 40-44,Both Sexes,Number,1465
Population,2022,"Castleisland, Kerry",Age 45-49,Males,Number,656
Population,2022,"Castleisland, Kerry",Age 45-49,Females,Number,660
Population,2022,"Castleisland, Kerry",Age 45-49,Both Sexes,Number,1316
Population,2022,"Castleisland, Kerry",Age 50-54,Males,Number,666
Population,2022,"Castleisland, Kerry",Age 50-54,Females,Number,592
Population,2022,"Castleisland, Kerry",Age 50-54,Both Sexes,Number,1258
Population,2022,"Castleisland, Kerry",Age 55-59,Males,Number,564
Population,2022,"Castleisland, Kerry",Age 55-59,Females,Number,585
Population,2022,"Castleisland, Kerry",Age 55-59,Both Sexes,Number,1149
Population,2022,"Castleisland, Kerry",Age 60-64,Males,Number,611
Population,2022,"Castleisland, Kerry",Age 60-64,Females,Number,582
Population,2022,"Castleisland, Kerry",Age 60-64,Both Sexes,Number,1193
Population,2022,"Castleisland, Kerry",Age 65-69,Males,Number,557
Population,2022,"Castleisland, Kerry",Age 65-69,Females,Number,547
Population,2022,"Castleisland, Kerry",Age 65-69,Both Sexes,Number,1104
Population,2022,"Castleisland, Kerry",Age 70-74,Males,Number,460
